speed_knots,dwell_hours,expected_dwell_hours,delay_hours,weather_score,port_congestion,route_segment,cargo_type,is_delayed,is_anomaly,risk_level
5.55,2.77,4.0,4.84,0.517,0.109,Atlantic,Perishables,1,0,0
6.59,2.4,2.0,4.53,0.109,0.462,Yellow Sea,Automotive,1,0,0
18.82,8.93,8.0,5.09,0.291,0.026,Arabian Sea,Perishables,1,0,0
10.99,1.58,4.0,4.88,0.052,0.526,Atlantic,Perishables,1,0,0
16.23,4.04,8.0,8.01,0.695,0.187,Arabian Sea,Electronics,1,0,0
12.83,26.52,8.0,17.62,0.768,0.285,Red Sea,Chemicals,1,0,1
12.55,2.25,2.0,0.76,0.129,0.31,English Channel,Perishables,0,0,0
11.71,15.28,8.0,11.14,0.608,0.377,South China Sea,Automotive,1,0,0
15.79,2.96,8.0,1.79,0.346,0.528,North Atlantic,General,0,0,0
13.97,3.61,6.0,7.11,0.1,0.22,Indian Ocean,General,1,0,0
12.85,15.59,4.0,2.69,0.075,0.425,Pacific,General,0,0,0
13.31,0.86,2.0,1.25,0.081,0.202,Atlantic,Chemicals,0,0,0
8.88,2.07,6.0,3.34,0.46,0.599,Atlantic,Electronics,0,0,0
12.34,9.67,8.0,0.23,0.263,0.522,North Atlantic,Perishables,0,0,0
10.78,2.37,4.0,7.89,0.688,0.252,Pacific,Electronics,1,0,0
11.59,2.0,6.0,2.14,0.128,0.206,Cape of Good Hope,Automotive,0,0,0
15.59,0.8,2.0,12.12,0.632,0.509,Red Sea,Chemicals,1,0,0
16.27,5.17,6.0,0.46,0.134,0.357,North Atlantic,General,0,0,0
17.71,3.16,6.0,9.88,0.113,0.275,Arabian Sea,Perishables,1,0,0
11.53,3.61,4.0,0.67,0.496,0.219,Indian Ocean,Perishables,0,0,0
14.72,3.47,2.0,41.08,0.615,0.225,Red Sea,Automotive,1,0,1
15.62,1.31,8.0,3.18,0.074,0.222,South China Sea,General,0,0,0
15.99,0.11,8.0,0.75,0.101,0.308,Cape of Good Hope,Electronics,0,0,0
14.92,6.74,6.0,0.24,0.057,0.201,South China Sea,General,0,0,0
20.24,7.89,6.0,1.95,0.289,0.213,Indian Ocean,General,0,0,0
16.3,2.94,2.0,0.34,0.125,0.216,Atlantic,Perishables,0,0,0
12.07,2.94,8.0,0.97,0.028,0.123,Atlantic,Perishables,0,0,0
16.51,1.65,4.0,0.42,0.134,0.18,South China Sea,General,0,0,0
12.93,1.76,4.0,2.66,0.117,0.197,North Atlantic,Chemicals,0,0,0
10.57,21.86,6.0,1.61,0.411,0.085,Yellow Sea,Chemicals,0,0,0
10.78,7.21,4.0,0.06,0.383,0.211,Strait of Malacca,Perishables,0,0,0
15.59,0.56,6.0,3.51,0.162,0.235,Mediterranean,Electronics,0,0,0
16.34,7.28,8.0,0.55,0.021,0.146,Cape of Good Hope,Automotive,0,0,0
13.65,0.22,4.0,2.26,0.295,0.257,Atlantic,Chemicals,0,0,0
17.51,0.41,2.0,0.32,0.534,0.245,Strait of Malacca,Electronics,0,0,0
14.11,1.07,2.0,1.09,0.251,0.128,Arabian Sea,Automotive,0,0,0
14.53,0.17,4.0,1.84,0.039,0.048,Open Ocean,Electronics,0,0,0
22.35,6.71,2.0,3.15,0.601,0.135,Red Sea,General,0,0,0
14.93,2.84,8.0,1.33,0.333,0.27,Strait of Malacca,Chemicals,0,0,0
12.01,1.68,2.0,19.79,0.735,0.119,Suez Canal,General,1,0,1
16.93,2.15,4.0,0.54,0.543,0.178,Strait of Malacca,Automotive,0,0,0
14.08,6.19,4.0,0.53,0.07,0.403,Cape of Good Hope,Perishables,0,0,0
14.24,1.42,2.0,0.39,0.085,0.151,Yellow Sea,Electronics,0,0,0
12.89,40.58,8.0,21.25,0.724,0.506,Suez Canal,Perishables,1,1,1
16.92,1.83,4.0,0.17,0.25,0.214,Cape of Good Hope,Chemicals,0,0,0
15.03,13.05,8.0,1.18,0.009,0.465,Pacific,Chemicals,0,0,0
7.87,3.36,2.0,10.77,0.438,0.103,Strait of Malacca,Chemicals,1,0,0
18.08,0.2,2.0,2.76,0.68,0.295,Red Sea,Electronics,0,0,0
16.75,3.43,8.0,0.51,0.007,0.15,Yellow Sea,Automotive,0,0,0
16.34,7.16,2.0,0.4,0.021,0.343,Arabian Sea,Automotive,0,0,0
7.89,0.6,8.0,9.38,0.655,0.633,Strait of Malacca,Electronics,1,0,1
12.86,0.11,2.0,4.31,0.531,0.192,Arabian Sea,Perishables,1,0,0
15.33,1.35,2.0,3.13,0.023,0.161,Mediterranean,Electronics,0,0,0
11.33,7.91,8.0,0.23,0.227,0.265,South China Sea,Electronics,0,0,0
17.32,3.2,8.0,15.93,0.376,0.128,Pacific,Perishables,1,0,0
13.39,22.97,6.0,4.08,0.2,0.208,English Channel,Automotive,1,0,0
10.88,0.67,2.0,0.25,0.291,0.3,Open Ocean,Electronics,0,0,0
13.77,1.75,4.0,3.45,0.094,0.368,Arabian Sea,Automotive,0,0,0
12.42,17.95,8.0,7.43,0.145,0.826,South China Sea,Chemicals,1,0,0
14.18,0.49,4.0,41.02,0.716,0.269,Suez Canal,Automotive,1,0,1
17.38,1.92,4.0,11.8,0.678,0.361,Suez Canal,Automotive,1,0,0
12.35,12.13,4.0,0.16,0.078,0.298,Mediterranean,Perishables,0,0,0
12.98,10.52,6.0,1.76,0.127,0.177,Cape of Good Hope,Chemicals,0,0,0
13.6,4.99,6.0,0.0,0.122,0.245,English Channel,Automotive,0,0,0
20.23,5.97,4.0,4.53,0.078,0.214,Atlantic,Automotive,1,0,0
10.57,0.42,2.0,0.39,0.084,0.586,Open Ocean,Chemicals,0,0,0
15.79,0.64,4.0,1.05,0.208,0.343,Yellow Sea,Chemicals,0,0,0
13.35,1.63,6.0,1.33,0.002,0.54,North Atlantic,Electronics,0,0,0
13.32,3.85,8.0,0.1,0.014,0.176,Pacific,Electronics,0,0,0
16.76,1.03,2.0,0.35,0.205,0.341,English Channel,Chemicals,0,0,0
14.96,0.39,2.0,1.26,0.044,0.345,Atlantic,Chemicals,0,0,0
7.82,1.81,2.0,0.29,0.086,0.454,Yellow Sea,General,0,0,0
20.74,0.49,4.0,0.17,0.102,0.332,Pacific,Automotive,0,0,0
5.31,2.8,2.0,8.93,0.815,0.485,Suez Canal,Chemicals,1,0,1
15.82,3.37,4.0,1.81,0.248,0.267,English Channel,Perishables,0,0,0
20.13,3.89,4.0,2.61,0.31,0.198,Mediterranean,Chemicals,0,0,0
13.59,5.44,8.0,0.08,0.339,0.278,Pacific,Chemicals,0,0,0
13.87,12.0,8.0,0.62,0.123,0.359,Arabian Sea,Chemicals,0,0,0
13.25,3.0,2.0,1.9,0.024,0.141,North Atlantic,General,0,0,0
14.25,32.61,8.0,8.77,0.891,0.248,Strait of Malacca,General,1,1,1
14.62,5.27,8.0,0.18,0.182,0.475,Atlantic,Perishables,0,0,0
11.39,3.36,4.0,3.16,0.237,0.545,Suez Canal,Automotive,0,0,0
12.25,1.03,8.0,0.51,0.187,0.317,North Atlantic,Automotive,0,0,0
16.52,3.24,2.0,0.81,0.485,0.1,Strait of Malacca,Automotive,0,0,0
14.76,3.72,6.0,0.26,0.193,0.422,North Atlantic,Chemicals,0,0,0
14.91,2.54,4.0,6.67,0.848,0.51,Strait of Malacca,Chemicals,1,0,1
12.24,3.9,4.0,9.75,0.621,0.633,Suez Canal,Electronics,1,0,1
12.77,4.9,2.0,2.21,0.184,0.566,North Atlantic,General,0,0,0
17.78,4.13,2.0,0.35,0.412,0.168,Cape of Good Hope,Electronics,0,0,0
16.93,0.43,4.0,1.52,0.481,0.521,Arabian Sea,General,0,0,0
11.43,21.85,6.0,7.11,0.752,0.157,Red Sea,Perishables,1,0,0
15.64,0.3,2.0,4.32,0.168,0.267,Atlantic,Chemicals,1,0,0
11.98,1.02,2.0,5.23,0.389,0.126,Yellow Sea,General,1,0,0
19.24,3.6,2.0,15.73,0.64,0.219,Suez Canal,General,1,0,0
22.12,5.12,4.0,0.13,0.14,0.261,Arabian Sea,Perishables,0,0,0
9.75,2.63,6.0,0.1,0.348,0.152,Cape of Good Hope,Chemicals,0,0,0
14.97,0.7,4.0,3.25,0.013,0.424,Arabian Sea,Perishables,0,0,0
7.53,11.1,8.0,14.92,0.616,0.153,Suez Canal,Electronics,1,0,0
14.77,2.03,6.0,14.62,0.887,0.333,Red Sea,Automotive,1,0,1
7.45,8.94,6.0,2.04,0.556,0.202,Suez Canal,Chemicals,0,0,0
15.58,9.53,2.0,3.78,0.107,0.204,North Atlantic,Automotive,0,1,0
10.05,7.65,4.0,1.02,0.301,0.622,English Channel,Automotive,0,0,0
10.68,21.48,8.0,6.81,0.661,0.08,Suez Canal,Chemicals,1,0,0
11.55,10.64,6.0,0.61,0.259,0.484,Mediterranean,Electronics,0,0,0
12.41,6.91,8.0,4.6,0.197,0.611,Atlantic,Perishables,1,0,0
12.7,16.81,8.0,1.35,0.588,0.369,Red Sea,Perishables,0,0,0
16.34,0.78,8.0,1.71,0.327,0.355,Suez Canal,General,0,0,0
12.89,4.37,6.0,2.0,0.032,0.392,Arabian Sea,Perishables,0,0,0
11.77,1.78,4.0,4.83,0.789,0.286,Suez Canal,Perishables,1,0,0
12.9,6.19,8.0,8.16,0.91,0.187,Strait of Malacca,Perishables,1,0,1
15.47,4.33,8.0,1.35,0.289,0.343,Atlantic,Electronics,0,0,0
11.86,2.08,4.0,36.39,0.76,0.392,Suez Canal,Automotive,1,0,1
15.55,4.16,2.0,1.77,0.057,0.281,Mediterranean,Chemicals,0,0,0
16.06,1.25,4.0,0.78,0.577,0.536,Atlantic,General,0,0,0
13.06,17.05,8.0,0.02,0.062,0.145,Pacific,General,0,0,0
13.88,0.55,4.0,9.03,0.74,0.446,Suez Canal,Perishables,1,0,1
10.69,2.55,8.0,5.41,0.112,0.354,Mediterranean,Automotive,1,0,0
19.43,0.81,2.0,1.02,0.304,0.176,Atlantic,Automotive,0,0,0
10.68,1.21,4.0,0.84,0.015,0.336,Yellow Sea,Electronics,0,0,0
16.42,0.74,8.0,2.3,0.192,0.22,Cape of Good Hope,General,0,0,0
12.82,3.06,4.0,1.36,0.574,0.182,Strait of Malacca,General,0,0,0
18.99,3.31,4.0,21.15,0.841,0.288,Suez Canal,Perishables,1,0,1
9.48,8.15,8.0,6.12,0.059,0.428,English Channel,Electronics,1,0,0
18.08,1.22,4.0,6.35,0.599,0.352,Open Ocean,Automotive,1,0,0
11.62,1.38,6.0,4.36,0.234,0.096,Yellow Sea,Automotive,1,0,0
19.61,3.13,4.0,2.93,0.177,0.08,English Channel,Automotive,0,0,0
16.52,4.11,6.0,1.16,0.035,0.287,Open Ocean,Automotive,0,0,0
17.59,2.9,8.0,0.8,0.041,0.179,Indian Ocean,Perishables,0,0,0
11.78,2.49,2.0,0.4,0.033,0.595,Pacific,Chemicals,0,0,0
15.15,9.61,6.0,0.6,0.095,0.417,Pacific,General,0,0,0
13.44,46.63,8.0,1.06,0.356,0.308,Open Ocean,Automotive,0,1,0
11.54,13.48,6.0,0.23,0.126,0.351,English Channel,General,0,0,0
16.95,9.42,8.0,2.42,0.059,0.22,Yellow Sea,General,0,0,0
13.39,1.55,2.0,0.86,0.594,0.234,Strait of Malacca,Electronics,0,0,0
14.22,0.8,2.0,2.34,0.128,0.075,Pacific,Electronics,0,0,0
13.97,11.05,6.0,5.46,0.035,0.371,Mediterranean,Electronics,1,0,0
16.86,5.58,8.0,4.07,0.017,0.214,Indian Ocean,Perishables,1,0,0
17.83,3.04,4.0,3.34,0.176,0.044,Cape of Good Hope,Electronics,0,0,0
12.7,3.92,4.0,0.64,0.286,0.257,Yellow Sea,Perishables,0,0,0
14.58,1.38,4.0,12.05,0.686,0.196,Red Sea,Chemicals,1,0,0
12.68,2.75,4.0,1.05,0.25,0.06,Open Ocean,Perishables,0,0,0
15.25,1.95,8.0,8.78,0.705,0.635,Pacific,Electronics,1,0,1
9.98,1.02,2.0,1.13,0.195,0.367,Arabian Sea,Chemicals,0,0,0
13.32,0.42,2.0,7.24,0.152,0.226,Indian Ocean,General,1,0,0
10.3,2.7,2.0,0.82,0.034,0.66,Mediterranean,Electronics,0,0,0
16.12,14.38,4.0,0.73,0.352,0.312,Red Sea,Chemicals,0,0,0
17.19,0.13,2.0,1.58,0.186,0.303,Pacific,Electronics,0,0,0
16.91,9.43,8.0,1.71,0.315,0.482,Pacific,Electronics,0,0,0
14.96,11.6,8.0,2.87,0.62,0.097,Strait of Malacca,Perishables,0,0,0
12.53,4.09,4.0,1.76,0.228,0.266,Arabian Sea,Chemicals,0,0,0
12.46,0.88,2.0,27.24,0.856,0.413,Suez Canal,General,1,0,1
12.76,7.94,8.0,2.98,0.252,0.65,Pacific,General,0,0,0
18.18,2.85,2.0,9.28,0.784,0.238,Suez Canal,Automotive,1,0,0
13.82,0.17,6.0,0.56,0.401,0.18,South China Sea,Chemicals,0,0,0
16.51,0.26,2.0,2.64,0.059,0.242,Arabian Sea,Perishables,0,0,0
16.28,3.57,6.0,6.98,0.141,0.434,South China Sea,Perishables,1,0,0
6.16,2.89,6.0,18.98,0.182,0.3,Mediterranean,Automotive,1,0,0
12.17,51.76,8.0,8.19,0.055,0.111,Indian Ocean,General,1,1,0
8.49,17.5,4.0,4.76,0.007,0.224,Pacific,Electronics,1,1,0
15.09,0.65,2.0,0.61,0.017,0.047,Pacific,Electronics,0,0,0
17.24,0.53,6.0,0.85,0.195,0.264,Yellow Sea,Chemicals,0,0,0
20.99,1.42,2.0,2.21,0.037,0.57,Atlantic,General,0,0,0
19.38,5.84,2.0,2.71,0.215,0.233,Pacific,Perishables,0,0,0
15.3,1.48,6.0,0.34,0.478,0.141,North Atlantic,Chemicals,0,0,0
10.09,0.77,2.0,0.02,0.116,0.065,Indian Ocean,Perishables,0,0,0
13.59,2.71,4.0,4.47,0.505,0.164,Strait of Malacca,General,1,0,0
16.23,2.13,8.0,1.03,0.069,0.295,Cape of Good Hope,Automotive,0,0,0
13.07,1.07,4.0,2.95,0.325,0.288,Open Ocean,Perishables,0,0,0
12.71,0.08,6.0,0.61,0.313,0.307,Mediterranean,Electronics,0,0,0
11.1,9.8,8.0,14.86,0.728,0.199,Strait of Malacca,Chemicals,1,0,0
13.71,15.4,6.0,1.05,0.407,0.414,Indian Ocean,Chemicals,0,0,0
12.42,5.36,2.0,5.28,0.13,0.358,Yellow Sea,Electronics,1,0,0
17.85,1.84,6.0,0.06,0.2,0.234,English Channel,Chemicals,0,0,0
12.95,4.75,4.0,3.15,0.167,0.063,Indian Ocean,General,0,0,0
11.61,2.62,6.0,0.91,0.085,0.425,North Atlantic,Electronics,0,0,0
14.08,0.94,2.0,0.52,0.069,0.264,Open Ocean,Perishables,0,0,0
13.66,6.8,4.0,2.53,0.183,0.332,English Channel,Electronics,0,0,0
13.03,0.53,6.0,1.0,0.015,0.15,Atlantic,Perishables,0,0,0
11.45,0.8,6.0,2.88,0.349,0.084,Arabian Sea,Automotive,0,0,0
13.67,0.68,2.0,1.76,0.167,0.314,Indian Ocean,Perishables,0,0,0
15.7,3.08,6.0,2.84,0.067,0.182,Cape of Good Hope,Electronics,0,0,0
14.44,2.57,6.0,2.15,0.259,0.368,Cape of Good Hope,General,0,0,0
13.94,9.57,6.0,0.93,0.194,0.222,Yellow Sea,General,0,0,0
13.7,15.77,4.0,6.03,0.622,0.194,Strait of Malacca,General,1,0,0
17.07,0.76,4.0,0.6,0.513,0.448,North Atlantic,Chemicals,0,0,0
15.94,0.7,2.0,0.45,0.098,0.458,Mediterranean,Electronics,0,0,0
14.7,1.55,6.0,20.5,0.669,0.121,Red Sea,Automotive,1,0,0
17.49,3.35,4.0,1.56,0.202,0.272,Arabian Sea,Chemicals,0,0,0
18.64,1.41,2.0,3.61,0.313,0.141,Mediterranean,Perishables,0,0,0
11.65,21.04,6.0,0.41,0.472,0.05,South China Sea,Perishables,0,0,0
10.87,17.22,6.0,7.62,0.139,0.232,South China Sea,Electronics,1,0,0
12.03,26.69,8.0,0.82,0.203,0.163,Atlantic,Perishables,0,0,0
17.13,3.09,2.0,0.94,0.083,0.326,Arabian Sea,Electronics,0,0,0
11.73,2.45,6.0,0.34,0.071,0.191,Open Ocean,Chemicals,0,0,0
11.88,2.44,4.0,2.65,0.098,0.364,Indian Ocean,Perishables,0,0,0
10.41,0.09,2.0,3.19,0.411,0.697,Atlantic,Automotive,0,0,0
18.53,2.68,6.0,2.45,0.358,0.251,Cape of Good Hope,Chemicals,0,0,0
9.23,0.15,8.0,1.48,0.199,0.151,Red Sea,Perishables,0,0,0
9.63,1.02,4.0,0.21,0.227,0.364,Arabian Sea,Chemicals,0,0,0
15.5,6.06,6.0,3.68,0.156,0.223,Arabian Sea,Electronics,0,0,0
15.66,0.08,8.0,1.76,0.118,0.31,English Channel,Electronics,0,0,0
17.18,4.31,6.0,1.84,0.035,0.14,Cape of Good Hope,Electronics,0,0,0
18.05,0.57,2.0,4.31,0.417,0.195,Indian Ocean,Chemicals,1,0,0
13.2,1.39,8.0,1.05,0.483,0.147,Suez Canal,General,0,0,0
17.08,11.26,4.0,3.18,0.108,0.24,Yellow Sea,Electronics,0,0,0
19.49,2.03,8.0,2.21,0.534,0.169,Red Sea,Electronics,0,0,0
8.37,0.57,4.0,2.43,0.296,0.418,Open Ocean,Perishables,0,0,0
13.66,43.35,8.0,6.27,0.714,0.237,Red Sea,Chemicals,1,1,0
12.38,1.21,6.0,1.29,0.084,0.574,Open Ocean,Electronics,0,0,0
12.12,5.04,6.0,0.34,0.569,0.145,Arabian Sea,Automotive,0,0,0
8.47,0.18,6.0,1.71,0.076,0.034,Mediterranean,Chemicals,0,0,0
13.15,0.6,2.0,4.42,0.521,0.137,Suez Canal,Perishables,1,0,0
15.48,9.09,8.0,0.44,0.184,0.326,Open Ocean,Automotive,0,0,0
17.22,2.07,2.0,0.61,0.231,0.362,Mediterranean,Chemicals,0,0,0
12.45,1.94,6.0,0.41,0.033,0.408,Arabian Sea,General,0,0,0
12.54,4.07,2.0,0.13,0.01,0.288,Arabian Sea,Automotive,0,0,0
18.06,0.17,4.0,2.63,0.014,0.272,Mediterranean,Perishables,0,0,0
16.4,0.33,2.0,13.17,0.664,0.278,Yellow Sea,Automotive,1,0,0
12.29,2.49,4.0,6.1,0.181,0.837,Cape of Good Hope,Automotive,1,0,0
17.42,3.47,6.0,15.36,0.67,0.478,Red Sea,Chemicals,1,0,1
11.68,2.67,2.0,1.4,0.036,0.399,Indian Ocean,General,0,0,0
15.43,1.83,4.0,10.75,0.236,0.221,Strait of Malacca,Chemicals,1,0,0
8.59,6.87,8.0,1.22,0.51,0.368,Pacific,Electronics,0,0,0
14.05,0.18,2.0,3.74,0.281,0.23,Mediterranean,Electronics,0,0,0
10.92,4.45,2.0,1.78,0.014,0.194,Arabian Sea,General,0,0,0
16.51,1.62,2.0,1.29,0.471,0.412,Cape of Good Hope,Electronics,0,0,0
14.45,3.53,4.0,1.83,0.063,0.24,Atlantic,Automotive,0,0,0
15.73,2.2,2.0,0.58,0.126,0.286,Indian Ocean,Perishables,0,0,0
16.1,1.42,2.0,4.65,0.068,0.447,Atlantic,Chemicals,1,0,0
15.64,2.8,8.0,1.78,0.89,0.023,Red Sea,General,0,0,0
18.0,3.23,6.0,0.67,0.355,0.531,Open Ocean,Perishables,0,0,0
17.92,9.18,6.0,3.95,0.16,0.319,Yellow Sea,Electronics,0,0,0
10.74,5.49,2.0,3.33,0.46,0.351,Arabian Sea,Electronics,0,0,0
11.77,0.39,6.0,4.57,0.413,0.219,Indian Ocean,Chemicals,1,0,0
10.12,0.33,4.0,0.01,0.121,0.339,Arabian Sea,Automotive,0,0,0
7.42,1.42,2.0,3.75,0.186,0.097,English Channel,Automotive,0,0,0
7.01,1.94,6.0,10.91,0.188,0.42,Yellow Sea,Electronics,1,0,0
8.2,2.55,4.0,0.82,0.55,0.422,Yellow Sea,Automotive,0,0,0
13.37,5.89,8.0,5.16,0.073,0.255,Arabian Sea,Perishables,1,0,0
16.12,4.99,8.0,21.26,0.754,0.151,Red Sea,Perishables,1,0,1
11.39,0.6,8.0,0.56,0.067,0.23,Yellow Sea,Chemicals,0,0,0
15.18,4.64,4.0,6.29,0.261,0.195,Atlantic,Electronics,1,0,0
14.08,3.64,8.0,38.71,0.694,0.374,Strait of Malacca,Perishables,1,0,1
14.86,4.43,4.0,6.82,0.622,0.216,Red Sea,Electronics,1,0,0
17.9,2.27,4.0,1.9,0.058,0.348,South China Sea,General,0,0,0
10.5,9.58,6.0,3.16,0.203,0.063,South China Sea,Chemicals,0,0,0
10.12,14.6,6.0,57.82,0.735,0.303,Strait of Malacca,Perishables,1,0,2
15.41,0.23,4.0,0.38,0.39,0.096,South China Sea,Perishables,0,0,0
13.35,7.7,8.0,1.21,0.09,0.191,Arabian Sea,Electronics,0,0,0
12.67,1.96,4.0,0.37,0.056,0.313,Open Ocean,Electronics,0,0,0
12.32,2.91,8.0,2.54,0.069,0.421,English Channel,Electronics,0,0,0
16.03,6.13,4.0,2.7,0.28,0.333,North Atlantic,Automotive,0,0,0
17.6,3.93,8.0,0.19,0.264,0.626,Pacific,Perishables,0,0,0
13.41,0.36,6.0,0.35,0.591,0.282,Strait of Malacca,Automotive,0,0,0
19.5,5.95,8.0,1.76,0.188,0.115,Arabian Sea,Perishables,0,0,0
20.88,0.39,2.0,1.19,0.484,0.234,Yellow Sea,General,0,0,0
11.13,2.63,8.0,0.74,0.0,0.309,South China Sea,Electronics,0,0,0
8.24,4.56,4.0,0.3,0.022,0.207,Yellow Sea,Automotive,0,0,0
17.04,13.66,6.0,0.56,0.201,0.036,South China Sea,General,0,0,0
16.58,10.86,4.0,3.58,0.654,0.173,Red Sea,Electronics,0,0,0
10.86,3.6,4.0,0.18,0.22,0.228,Arabian Sea,Perishables,0,0,0
16.1,3.37,6.0,3.84,0.073,0.136,Arabian Sea,Automotive,0,0,0
20.38,0.38,2.0,0.43,0.031,0.4,South China Sea,Electronics,0,0,0
10.09,2.36,8.0,3.77,0.404,0.197,Red Sea,Electronics,0,0,0
16.79,2.38,2.0,1.16,0.069,0.152,Arabian Sea,Perishables,0,0,0
16.56,2.23,4.0,0.39,0.33,0.184,Yellow Sea,Electronics,0,0,0
14.3,0.46,6.0,2.84,0.069,0.262,Arabian Sea,Automotive,0,0,0
13.2,4.13,8.0,1.1,0.027,0.166,Indian Ocean,Automotive,0,0,0
13.19,8.41,4.0,29.14,0.645,0.308,Red Sea,Perishables,1,0,1
9.39,1.09,2.0,4.52,0.314,0.332,Mediterranean,Chemicals,1,0,0
15.1,0.77,2.0,3.42,0.108,0.22,South China Sea,Chemicals,0,0,0
15.81,0.6,6.0,1.28,0.006,0.068,North Atlantic,Chemicals,0,0,0
14.75,18.4,8.0,2.69,0.856,0.173,Red Sea,General,0,0,0
14.5,16.37,8.0,1.19,0.242,0.35,Pacific,Electronics,0,0,0
9.03,2.6,2.0,0.34,0.355,0.401,North Atlantic,Electronics,0,0,0
16.74,6.78,6.0,4.19,0.013,0.293,Yellow Sea,General,1,0,0
11.08,8.85,8.0,3.72,0.031,0.09,South China Sea,Chemicals,0,0,0
13.71,12.26,6.0,0.51,0.076,0.543,North Atlantic,General,0,0,0
12.73,9.97,4.0,1.58,0.398,0.257,Strait of Malacca,Automotive,0,0,0
12.35,1.29,4.0,11.01,0.829,0.205,Strait of Malacca,Automotive,1,0,1
9.33,4.88,6.0,0.81,0.123,0.179,Yellow Sea,General,0,0,0
20.46,2.5,4.0,1.11,0.207,0.18,English Channel,Perishables,0,0,0
15.64,1.41,6.0,0.13,0.143,0.251,Pacific,Electronics,0,0,0
15.74,0.54,2.0,0.05,0.143,0.507,English Channel,General,0,0,0
11.89,6.49,6.0,2.37,0.657,0.332,Suez Canal,Electronics,0,0,0
10.87,2.64,6.0,4.6,0.176,0.459,South China Sea,Electronics,1,0,0
14.96,1.28,2.0,2.5,0.49,0.326,Yellow Sea,Perishables,0,0,0
12.95,20.75,6.0,0.12,0.248,0.063,Atlantic,Automotive,0,0,0
17.14,2.37,2.0,5.41,0.492,0.262,North Atlantic,Electronics,1,0,0
8.56,0.22,4.0,0.52,0.318,0.078,South China Sea,Perishables,0,0,0
9.69,1.63,2.0,1.79,0.057,0.277,Atlantic,General,0,0,0
12.06,6.07,2.0,0.92,0.594,0.539,Atlantic,General,0,0,0
15.76,0.34,8.0,0.86,0.364,0.044,Suez Canal,Chemicals,0,0,0
14.68,1.43,4.0,0.23,0.095,0.205,Arabian Sea,Electronics,0,0,0
13.07,9.89,4.0,3.66,0.088,0.67,Atlantic,Chemicals,0,0,0
10.96,1.07,4.0,0.35,0.005,0.345,Pacific,Chemicals,0,0,0
13.94,2.35,4.0,6.37,0.844,0.124,Suez Canal,Automotive,1,0,0
12.76,0.03,6.0,3.95,0.801,0.083,Suez Canal,Chemicals,0,0,0
17.53,2.42,6.0,7.25,0.356,0.449,Open Ocean,Electronics,1,0,0
15.51,0.39,4.0,0.08,0.477,0.145,Strait of Malacca,Electronics,0,0,0
13.83,4.51,6.0,0.04,0.28,0.03,Red Sea,General,0,0,0
12.84,6.27,2.0,0.69,0.576,0.195,Strait of Malacca,Automotive,0,0,0
12.56,8.45,6.0,1.62,0.342,0.221,Indian Ocean,General,0,0,0
15.26,1.71,6.0,0.39,0.206,0.32,Open Ocean,General,0,0,0
15.87,4.66,4.0,2.25,0.342,0.269,Atlantic,Automotive,0,0,0
14.6,33.21,6.0,9.43,0.173,0.037,Pacific,Chemicals,1,1,0
11.91,2.16,4.0,1.69,0.332,0.229,Yellow Sea,General,0,0,0
12.27,4.69,4.0,2.14,0.213,0.148,Indian Ocean,General,0,0,0
12.76,1.2,4.0,1.08,0.065,0.693,English Channel,Automotive,0,0,0
11.37,1.24,6.0,0.46,0.211,0.338,Arabian Sea,Chemicals,0,0,0
11.29,0.23,2.0,16.5,0.61,0.046,Indian Ocean,Perishables,1,0,0
16.02,4.85,8.0,22.19,0.63,0.02,Strait of Malacca,Perishables,1,0,0
13.75,0.38,6.0,0.11,0.19,0.165,Pacific,Automotive,0,0,0
13.95,1.63,2.0,3.26,0.243,0.426,Yellow Sea,General,0,0,0
16.21,0.52,2.0,4.32,0.054,0.485,North Atlantic,Chemicals,1,0,0
16.03,1.44,2.0,3.06,0.15,0.638,Yellow Sea,Electronics,0,0,0
14.69,1.03,8.0,2.31,0.234,0.173,Arabian Sea,Electronics,0,0,0
12.02,7.51,8.0,2.03,0.012,0.255,Yellow Sea,General,0,0,0
11.89,8.53,8.0,1.16,0.279,0.145,Atlantic,General,0,0,0
14.11,3.22,4.0,1.24,0.196,0.127,Arabian Sea,Automotive,0,0,0
13.45,22.25,8.0,0.53,0.159,0.272,Yellow Sea,Perishables,0,0,0
13.86,5.74,6.0,1.86,0.121,0.26,English Channel,Perishables,0,0,0
16.89,1.75,8.0,12.37,0.826,0.332,Suez Canal,Perishables,1,0,1
14.07,0.69,8.0,4.38,0.139,0.508,English Channel,Perishables,1,0,0
8.72,5.43,6.0,0.29,0.364,0.25,Indian Ocean,Chemicals,0,0,0
17.49,5.87,2.0,1.25,0.292,0.067,Suez Canal,Chemicals,0,0,0
8.41,1.65,8.0,0.01,0.061,0.127,Pacific,Perishables,0,0,0
11.8,15.73,6.0,2.74,0.385,0.335,Indian Ocean,Automotive,0,0,0
14.13,7.31,6.0,0.01,0.184,0.267,Indian Ocean,Electronics,0,0,0
11.98,1.74,4.0,1.32,0.353,0.382,South China Sea,Automotive,0,0,0
15.56,2.93,4.0,3.28,0.131,0.231,Open Ocean,Electronics,0,0,0
12.02,1.52,4.0,5.07,0.423,0.396,Indian Ocean,Electronics,1,0,0
18.29,0.15,4.0,1.06,0.155,0.149,South China Sea,Perishables,0,0,0
